Company	Sentiment	spam	Relevant	Sentiment	Subject	Handle
PayPal_General	NEUTRAL	N	Y	neutral	RT @onbom8991: It's not expensive.Fee of paypal is so expensive(Â´à__àº¶_”à__àº¶`)â€_We have to pay 4.3% fee in Taiwan.Also need to pay fee of goods anâ€_	http://twitter.com/_fairytaem/status/434609439136440321
PayPal_General	NEUTRAL	N	Y	neutral	RT @ateeeeqkhan: PayPal and eBay Websites Defaced by Syrian Electronic Army http://t.co/3R16BtQwrY #ccureit	http://twitter.com/_faix_/status/430292493436219392
PayPal_General	NEUTRAL	N	N	neutral	@KweenSooyoung credit or debit card or paypal.	http://twitter.com/_FakeFan_/status/438057916344832000
PayPal_General	NEUTRAL	N	N	neutral	RT @Arief0019: Paypal+Credit Card checker FREE!!http://t.co/kQTD8LCt6G	http://twitter.com/_farel_25/status/442205114955079680
PayPal_General	NEUTRAL	N	N	neutral	send me birthday wishes via paypal	http://twitter.com/_fashionkilla/status/432387805260427265
PayPal_General	NEUTRAL	N	N	neutral	RT @thebittenapple_: Found gas for $2.79 send $25 to my paypal account and ill tell you where.	http://twitter.com/_FastForward/status/445998528511238144
PayPal_General	NEUTRAL	N	N	neutral	Looking for Flint 13's Size 10.5 for a reasonable price!! Paypal Ready. Please RT! @mrFOAMERSIMPSON	http://twitter.com/_FATFooLio/status/432581376832196609
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_fayegibson/status/430126481113489408
PayPal_General	NEUTRAL	N	Y	neutral	"RT @HRGrapevine: PayPal President, David Marcus, tells disengaged employees to quit #hr #engagement #paypal http://t.co/ksW27mzZiO"	http://twitter.com/_fbmltd/status/434008529213853697
PayPal_General	NEUTRAL	N	N	neutral	So this nigga hit me up talmbout making money with my eBay and paypal bruh ima screenshot and send it to you.	http://twitter.com/_FeliciaTheGoat/status/440750356356947968
PayPal_General	POSITIVE	N	N	positive	â€œ@GrailsOnGrails: any of yâ€™all use the paypal debit card?â€ù Great investment.	http://twitter.com/_FeliciaTheGoat/status/442082384641794048
PayPal_General	NEUTRAL	N	N	neutral	RT @GiuseppeJoe32: DS Tiffany Dunk High SB sz11...trade for DS sz9-9.5 or $340 NYC/NJ meet up/$355 shipped USPS Priority through Paypal httâ€_	http://twitter.com/_FeliciaTheGoat/status/442399381514645504
PayPal_General	POSITIVE	N	Y	negative	Look man. Lol if paypal donâ€™t give me my fucking money Iâ€™ll stop the shoes now.	http://twitter.com/_FeliciaTheGoat/status/443280518432694272
PayPal_General	NEUTRAL	N	Y	neutral	Every food establishment needs to start taking paypal.	http://twitter.com/_FeliciaTheGoat/status/444700459899830272
PayPal_General	NEUTRAL	N	N	neutral	Is that a no? If I walk in with my paypal info will they kick me out?	http://twitter.com/_FeliciaTheGoat/status/444700643996233728
PayPal_General	NEUTRAL	N	N	neutral	If they take paypal Iâ€™ll cop for errbody.	http://twitter.com/_FeliciaTheGoat/status/444700815958474752
PayPal_General	NEUTRAL	N	N	neutral	@Scotty_DoesIt they take paypal b.	http://twitter.com/_FeliciaTheGoat/status/444709596117348352
PayPal_General	NEUTRAL	N	N	neutral	â€œ@_TaJhan_: Bet me a dollar and go upstairs an peoples elbow my momsâ€ù  I got my paypal on it.	http://twitter.com/_FeliciaTheGoat/status/444712022198845440
PayPal_General	NEUTRAL	N	N	neutral	@_TaJhan_ paypal is cash bih	http://twitter.com/_FeliciaTheGoat/status/444712150720712704
PayPal_General	POSITIVE	N	N	neutral	@OhThatsAkeel _Ÿ˜ê paypal ainâ€™t giving me my bread till Monday lmao	http://twitter.com/_FeliciaTheGoat/status/444712744005013505
PayPal_General	NEUTRAL	N	N	neutral	Paypal finally paid a G.	http://twitter.com/_FeliciaTheGoat/status/445375994153926656
PayPal_General	POSITIVE	N	Y	negative	Once drug dealers start accepting paypal Iâ€™ll really be impressed with the world.	http://twitter.com/_FeliciaTheGoat/status/445425309568221184
PayPal_General	NEUTRAL	N	N	neutral	"@builtwithbison @pixelfear Paypal would be cool or Bitcoin alternatively, though that would require some days."	http://twitter.com/_felics/status/430739450381873153
PayPal_General	NEUTRAL	N	N	neutral	"@JorgeStolfi by adding a single 3rd-party. Right now there are many for a single tx: credit card or bank, PayPal, the store."	http://twitter.com/_Felipe/status/446668833009709056
PayPal_General	POSITIVE	N	N	neutral	@onefifa paypal? :)	http://twitter.com/_felix227/status/434805220674375680
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Felixx1/status/429966458349969408
PayPal_General	NEUTRAL	N	N	neutral	RT @GimmeACode: #RT this if you have $1 in your PayPal account! #Massive #Charity #XBL	http://twitter.com/_Felixx1/status/444948766706388992
PayPal_General	POSITIVE	N	N	positive	"@_Dan_Roberts thank you :) I can do PayPal, money orders (po box?), whatever you want lol."	http://twitter.com/_Fem_Shep/status/443662365566185472
PayPal_General	POSITIVE	N	N	positive	"@RiyitaCP Rita, we've heard enough. Go back to your PayPal account and trade more codes. Thanks!"	http://twitter.com/_Ferdthebird/status/446106127978475520
PayPal_General	NEUTRAL	N	N	neutral	"RT @LibbykinSigma3: @rickygervais ""@mash2708: Donations for #HelpColin @NWDogRescue can be made via paypal helpnwdogrescue@gmail.com  http:â€_"	http://twitter.com/_Fernanda_GB/status/440168177591652352
PayPal_General	NEUTRAL	N	N	neutral	There's Â£1.09 on my card after paypalling this girl for her nana card and I've noy heard from her since	http://twitter.com/_fiendishthingy/status/431009717490819072
PayPal_General	NEUTRAL	N	N	neutral	"Selling coins very cheap for those who have been reset, 6.50/100k paypal, ps only"	http://twitter.com/_Fifa_Betting/status/443159722653679617
PayPal_General	NEUTRAL	N	N	neutral	RT @RLAL93: If Manchester Qualify to the next tonight i will send 1 you luck people Â£20 via Paypal to enter all you have to do is RT!!!!!	http://twitter.com/_FifaGiveaway7_/status/446409982528217088
PayPal_General	NEUTRAL	N	N	positive	Called paypal they told me happy valentines day	http://twitter.com/_FifteenCent/status/434200061237399552
PayPal_General	NEUTRAL	N	N	neutral	@ChoklateWasted_ or you take paypal	http://twitter.com/_FifteenCent/status/434799062080950272
PayPal_General	NEUTRAL	N	N	neutral	I Need To Get My Paypal Jumpin' Though	http://twitter.com/_Fiinesse/status/431641176316207106
PayPal_General	NEUTRAL	N	N	neutral	Got My Paypal In FULL EFFECT _Ÿ™Œ	http://twitter.com/_Fiinesse/status/434818864611065856
PayPal_General	NEUTRAL	N	N	neutral	Shout out to my paypal tho. _Ÿ˜_	http://twitter.com/_Fiinesse/status/434823759976218624
PayPal_General	NEUTRAL	N	N	neutral	my paypal i$ bangin' righh noww	http://twitter.com/_Fiinesse/status/443461751036997632
PayPal_General	NEGATIVE	N	N	neutral	@Quinoaaa yea but my paypal ain't $end it thru yet :(	http://twitter.com/_Fiinesse/status/445606094229209088
PayPal_General	NEUTRAL	N	N	neutral	RT @quionce: â€œ@_FinallyFAMOUS: Ashanti dropped an album? _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ that's gotta be a jokeâ€ù_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚ BRAVEHEART. #1 on Paypal.	http://twitter.com/_FinallyFAMOUS/status/442156999107563520
PayPal_General	NEUTRAL	N	Y	neutral	Who Needs Banks? PayPal and Lending Club Want to Make Small Business Loans http://t.co/5ZHIZyMOpX via @BW #banks #lending #paypal #P2P	http://twitter.com/_FinancialWorld/status/446931590103314433
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_FirstClass/status/430099979793727488
PayPal_General	POSITIVE	N	N	neutral	@Giirl_SheBoojie they need to gone set they paypal up and quit playing games lol not that I would buy or anything _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚	http://twitter.com/_FisherOnKandy/status/443977826660663296
PayPal_General	NEGATIVE	N	N	negative	RT @SmashhhEm: I hate PayPal with a passion.	http://twitter.com/_Fishhh/status/438191370033827840
PayPal_General	NEUTRAL	N	N	neutral	@SmiteGame i have bought 800 gems through paypal and they havent been given to me what is going on	http://twitter.com/_Fishsticks/status/430834554643832832
PayPal_General	NEUTRAL	N	Y	negative	RT @InjusticeFacts: In the U.S. it is legal to use your paypal account to donate money to the KKK but you cannot use paypal to donate to Wiâ€_	http://twitter.com/_Flee_/status/432340618128670720
PayPal_General	NEUTRAL	N	N	neutral	When that square register and paypal money get deposited in your account > #grind	http://twitter.com/_FletchJR/status/434339057124929537
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_Flickin_Ashes_/status/430135489144705024
PayPal_General	POSITIVE	N	N	positive	lol what's the $50 for?... the follow? Lolâ€œ@BiaBrokeMyHeart: $50 cash or paypal ? RT @_flizy: BiaBrokeMyHeart bout to. Follow me _flizyâ€ù	http://twitter.com/_flizy/status/436159630214189056
PayPal_General	POSITIVE	N	N	neutral	@RobIsChill I've seen this exact paypal account and the exact amount on like 6 other twitter thirsty niggas accounts lolol _Ÿ˜‚_Ÿ˜‚_Ÿ˜‚_Ÿ˜‚	http://twitter.com/_Floggnaw_/status/430123926765973504
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_Fluffdaddy/status/430154301861036032
PayPal_General	MIXED	N	N	negative	"RT @Nicoley410: @DeVanteB @_FluorescentBlu shit, what's her paypal? @JoJoistheway sis what's your PayPal for #lovejojo???"	http://twitter.com/_FluorescentBlu/status/445046410145435649
PayPal_General	NEUTRAL	N	N	neutral	@WaTch_Thunduh @SirTriLLL something you use for Paypal	http://twitter.com/_FLuXTRUTH_/status/436389279762513921
PayPal_General	NEUTRAL	N	N	neutral	I really needa start up a Paypal!!! @itsArostotle yo kik me real quick	http://twitter.com/_FLuXTRUTH_/status/437406508880760832
PayPal_General	POSITIVE	N	N	neutral	@jajaBEAN hey do you have a paypal? I wanna send some $ so you can get me jewelry :)	http://twitter.com/_Flygerian/status/437945774862008320
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_flyshitonlyy/status/430056159190728704
PayPal_General	NEUTRAL	N	N	neutral	â€œJordan 1 Dave White Size 129/10 $170PayPal readyLink in my bio to buy#theprivatestock http://t.co/zILxW8Yx5Gâ€ùfor the LOW!	http://twitter.com/_FlyyKidd_/status/431611662785736704
PayPal_General	NEUTRAL	N	N	neutral	RT @ThePrivateStock: Jordan 1 Dave White Size 129/10 $170PayPal readyLink in my bio to buy#theprivatestock http://t.co/fCDy9YoGKB	http://twitter.com/_FlyyKidd_/status/431611665793052672
PayPal_General	NEUTRAL	N	N	neutral	@danialsuhaimee you can just make paypal for free	http://twitter.com/_FNBBSAJ/status/438672121934274560
PayPal_General	NEUTRAL	N	N	neutral	"@danialsuhaimee it's something like nets, you use the money from any of your bank account. But PayPal is for internet use if I'm not wrong."	http://twitter.com/_FNBBSAJ/status/438672603830419456
PayPal_General	NEUTRAL	N	N	neutral	"RT @CKaepernickMVP: @ValiditySneaker would you mind rt'ing this for me plz:5 preludes available,all sz 5Y. $165 shipped via paypal/chase htâ€_"	http://twitter.com/_FOAMS_4B/status/432968967276466176
PayPal_General	NEGATIVE	N	Y	negative	RT @trutherbot: Boycott @Paypal for cutting off all funds to #WikiLeaks. Fuck you Paypal.	http://twitter.com/_food_4thought/status/429683882154160130
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_foolishmortal/status/430126767043399680
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_ForeignJawn/status/430046732068868096
PayPal_General	NEGATIVE	N	Y	negative	RT @TotalAttraction: I'm always forgetting my stupid Paypal password _Ÿ˜‘	http://twitter.com/_ForeverDopeXI/status/433641748061900800
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_foreveryoung_5/status/430019321545633792
PayPal_General	NEUTRAL	N	Y	neutral	PayPal chief reams employees: Use our app orÂ quit http://t.co/45WauMn6Mt via @VentureBeat	http://twitter.com/_FOREWARD/status/433654374686937088
PayPal_General	NEGATIVE	N	Y	negative	Syrian Electronic Army: We Hacked eBay and PayPal http://t.co/ZCj9RGsMMI	http://twitter.com/_Fortune_500/status/429727809993715712
PayPal_General	NEUTRAL	N	N	neutral	"RT @__ETheDon: $5 for a IG shoutout send it to my Paypal, won't do shoutout until money is in my bank account."	http://twitter.com/_FortuneCookiee/status/433659477817294848
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_foster_marlon/status/430141983978303488
PayPal_General	NEUTRAL	N	N	neutral	still tryna set up this PayPal thing so I can order my hair .	http://twitter.com/_FourFiveSixx/status/439915782621769728
PayPal_General	NEUTRAL	N	N	neutral	#Win a $10 Amazon oor Paypal GC from @lisareneejones #bewitchingbooktours http://t.co/O89FpM2a8a	http://twitter.com/_frances25/status/435606038075568128
PayPal_General	NEUTRAL	N	Y	neutral	@itunescarddeals Is this available with a canadian Paypal account?	http://twitter.com/_francisrl/status/443877055386890240
PayPal_General	NEUTRAL	N	N	neutral	RT @gibbysart: RETWEET to win $5.00 on Paypal just for the hell of it (Must be following to win) Good luck.	http://twitter.com/_fraserhorne/status/429752289944166400
PayPal_General	NEUTRAL	N	N	neutral	"RT @RoastMasterP: If @PSNCircuit breaks 7k within the next five minutes, I will give everyone who retweets this $1 Paypal. I'm feeling geâ€_"	http://twitter.com/_fraserhorne/status/440160225069649920
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_FreakyNate/status/430052136433750016
PayPal_General	NEUTRAL	N	N	negative	Paypal would be gay when someone is trying buy my phone for $1100! Faggot ass Paypal.	http://twitter.com/_FredDrums/status/435193584690954240
PayPal_General	NEUTRAL	N	N	neutral	RT @braylon3x_: I wonder what niggas would do of PayPal didn't exist	http://twitter.com/_FredMONEY/status/446842766765469696
PayPal_General	NEUTRAL	N	N	neutral	RT @YoungGwuap_: Hmu if you need a mixtape/single cover _Ÿ’_ Must be paypal ready _Ÿ’¯_Ÿ’°	http://twitter.com/_Freeband_/status/436276491844714496
PayPal_General	NEUTRAL	N	N	neutral	@rogercasares1 paypal?	http://twitter.com/_FreekyZeeky/status/430487969146101760
PayPal_General	NEUTRAL	N	N	neutral	RT @IndiaRoseBBW: Outfit shows? Add my Skype IndiaRozy. PayPal required. Â£8 for 20 minutes. Xx http://t.co/XJcHxwEjb6	http://twitter.com/_freeloaders/status/437593291748425728
PayPal_General	NEUTRAL	N	N	neutral	RT @IndiaRoseBBW: Skype name is IndiaRozy  add me for a naughty show. No taboos whatever goes. PayPal required	http://twitter.com/_freeloaders/status/438128103291125760
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Freemybros100/status/430067749222510592
PayPal_General	NEGATIVE	N	Y	neutral	RT @SneakerSt: DO NOT PAY PAYPAL INVOICES SENT VIA MOBILE. #SCAM	http://twitter.com/_Fresc0_/status/432606796034113536
PayPal_General	NEUTRAL	N	N	neutral	"If a nicca wanna tweet ""yeezys for sale paypal me $ as a gift"" buyer beware. U just might lose out on that money if they ain't legit"	http://twitter.com/_Fresc0_/status/432631182036303872
PayPal_General	POSITIVE	N	Y	neutral	RT @ValiditySneaker: Be safe with these Red Yeezy II transactions. Sellers: Don't use Paypal. Cash only. Buyers: Make sure you know whaâ€_	http://twitter.com/_Fresc0_/status/432916132249743361
PayPal_General	NEUTRAL	N	Y	neutral	@SneakerheadFrat what's paypal address	http://twitter.com/_Fresc0_/status/435900609150324736
PayPal_General	NEUTRAL	N	N	neutral	RT @EaglesandHeat: #Legit --> RT @Just4Kicks212 Air Jordan Powder Blue 10 sz 11 $185 Shipped PayPal only... thats retail ($170) plus shippiâ€_	http://twitter.com/_Fresc0_/status/438757929060409344
PayPal_General	NEUTRAL	N	N	neutral	RT @lauraliuhe: Sorry PayPal: Chinaâ€™s Alipay is worldâ€™s No. 1 http://t.co/TnQMWzv3g9 via @MarketWatch	http://twitter.com/_FreshEncounter/status/432812863548190720
PayPal_General	NEUTRAL	N	N	neutral	Everyone Hit me up customizing everything and anything paypal or check #peepthecomeup http://t.co/oUVWtMdZVN	http://twitter.com/_FThomas_/status/439579109623349248
PayPal_General	NEUTRAL	N	N	neutral	5 Simple Steps to start making money online with PayPal Money Generator Hack  http://t.co/5zPYhtjjde	http://twitter.com/_FUck_Fucker_/status/444578388208930816
Apple_Passbook	NEUTRAL				RT @iPhoneTeam: Burger King will now allow people to order food thru the passbook app.	http://twitter.com/_Fuck_Nick_/status/446288461058682881
PayPal_General	NEGATIVE	N	N	negative	@rubyrubysoh0 GET THE FUCK UP AND GO DO SOMETHING *dm's paypal info*	http://twitter.com/_Fuckpants_/status/447071943355691008
PayPal_General	NEUTRAL	N	N	neutral	"RT @JJ_HOPE23: Kindly asking for gift for raffles,door prizes,silent auction.Message me where to send. PayPal:jungboy08@gmail.com _Ÿ’— http://â€_"	http://twitter.com/_Fundraisers/status/437247531257724928
PayPal_General	NEUTRAL	N	N	neutral	@PayPal @AskPayPal Sa	http://twitter.com/_Furkan_Yldrm_/status/446354050041118720
PayPal_General	NEUTRAL	N	Y	negative	@AskPayPal - @PayPal is there a problem? I can't connect to the Paypal.	http://twitter.com/_Furkan_Yldrm_/status/446354883977822208
PayPal_General	NEUTRAL	N	Y	negative	"RT @AskPayPal: @_Furkan_Yldrm_ PayPal is up/no problems.  If you're still experiencing issues, please clear cache and cookies and try againâ€_"	http://twitter.com/_Furkan_Yldrm_/status/446387830491979776
PayPal_General	NEUTRAL	N	N	neutral	RT @RLAL93: So as I promised 1 lucky person will get Â£20 via paypal because Man U qualified to enter simply RT now!!!!	http://twitter.com/_FUT_HYPE/status/446406480255004672
PayPal_General	NEUTRAL	N	Y	negative	@fouseyTUBE CAN I PAY SUING PAYPAL	http://twitter.com/_fvckablestyles/status/435961198627282944
PayPal_General	NEUTRAL	N	N	neutral	RT @itsOddFuture: HUF SOCKS. (Cheap)Email - itsOddFuture@hotmail.com*must be PayPal ready* http://t.co/0qrqciLZFQ	http://twitter.com/_fvckdel/status/445954304680398849
PayPal_General	NEUTRAL	N	N	neutral	"RT @BreonnaHall_: _Ÿ_¨CONTEST TIME_Ÿ_¨ we are giving out  $200 through paypal All you have to do is REVINE, LIKE, and FOLLOW to ent... https://t.â€_"	http://twitter.com/_FVCKINGBOSS/status/437680889498058752
PayPal_General	NEUTRAL	N	N	neutral	OMG YALL. I got my sugar daddy to transfer money to my PayPal so that I could buy PF:RR when my grandma wouldnâ€™t let me use her card _Ÿ’€_Ÿ’€_Ÿ’€	http://twitter.com/_fvckjake/status/445427481651453952
PayPal_General	NEGATIVE	N	Y	negative	"Fuck ebay and paypal,they be trying to play with a nigga's money and shit"	http://twitter.com/_FVCKS/status/443932445885628416
PayPal_General	NEGATIVE	N	Y	negative	My paypal always acting up and shit	http://twitter.com/_FVCKS/status/448569168783499265
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_fvckyohoe/status/430051077334237184
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_fvckyohoe/status/430136111591989248
PayPal_General	NEUTRAL	N	Y	neutral	@ForbesTech: Elon Musk and David Sacks say PayPal could top $100 billion away from eBay http://t.co/kkUJLJLOO0 how do ppl get these #s	http://twitter.com/_fwong_/status/435897272727896064
PayPal_General	NEUTRAL	N	N	neutral	RT @VentureBeat: PayPal opens up its slick new mobile SDKs to all developers http://t.co/LqwV1w4ZNI by @devindra	http://twitter.com/_fwong_/status/436244664518066176
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_fxckjvyda_/status/430125024079790080
PayPal_General	NEUTRAL	N	N	neutral	Titanfall code for sale $5 Paypal	http://twitter.com/_G_A_G/status/434530900290727936
Google_Wallet	NEUTRAL				RT @marshallk: Gmail just added the ability to send $ through Google Wallet link inside the Compose window. Rolling out to users http://t.câ€_	http://twitter.com/_G_P_/status/448347096073404416
PayPal_General	NEUTRAL	N	N	neutral	RT @princessthot: If the Seahawks lose I'll paypal $50 to everyone who RT's this	http://twitter.com/_g_p_3_/status/430124324104585216
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_g_p_3_/status/430158479328681984
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_G4Gaming_/status/430034972733231104
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_gabbyvalle/status/430150969264181250
PayPal_General	NEUTRAL	N	N	neutral	RT @iCollectNudes: IF SEAHAWKS LOSE ILL PAYPAL EVERYONE THAT RETWEETS THIS $50 NOT PLAYIN B http://t.co/Ijan2IAxid	http://twitter.com/_Gabe_14/status/430134367596584960
PayPal_General	NEUTRAL	N	N	neutral	RT @_MIAMIMONSTER: JUST GOT INTO MY DADS PAYPAL FIRST 20K TO RT THIS WILL GET $500 EACH!! (Must be following) http://t.co/kKtdFQSfXt	http://twitter.com/_gabriellllaaa/status/447408947629416448
PayPal_General	NEUTRAL	N	N	neutral	http://t.co/c1eD5UVuQU PayPal Wants to Partner With Apple on Mobile Payment Platform http://t.co/EfqMVC6xkv	http://twitter.com/_gadgetsnews/status/430907928929775616
PayPal_General	NEUTRAL	N	N	negative	I wish my paypal had millions of dollars so I could bless the shit out of people	http://twitter.com/_GAFFNEY_1/status/442754530401615872
PayPal_General	NEUTRAL	N	Y	neutral	@seffkeegan I don't think PayPal accepts payment in buttons	http://twitter.com/_GAFFNEY_1/status/442769019326984192
PayPal_General	NEUTRAL	N	N	neutral	"RT @DeFeEcT: IF THE DENVER BRONCOS DONT WIN THE SUPER BOWL TODAY, I WILL SEND EVERYONE WHO RT'S THIS $20 PAYPAL http://t.co/9OHj2gqUjN"	http://twitter.com/_Gaige5_/status/430140105773178880
PayPal_General	NEUTRAL	N	N	neutral	"RT @zxzcdx: IF THE SEATTLE SEAHAWKS DO NOT WIN THE SUPERBOWL TODAY, I WILL SEND EVERYONE WHO RETWEETS THIS $100 ON PAYPAL http://t.co/27vcfâ€_"	http://twitter.com/_Gajewski_/status/430121090527272960
PayPal_General	POSITIVE	N	N	neutral	"Yang butuh paypal stock 79 USD, rate 11.600...Borong semua 11.300 yuk ;)Bca only"	http://twitter.com/_galangpm/status/441834290179895296
PayPal_General	POSITIVE	N	N	neutral	@joelldefranco bisa mas PM in email paypalnya rate 11.350 yak ;)	http://twitter.com/_galangpm/status/445189269942849536
PayPal_General	NEUTRAL	N	N	neutral	@TourneyTracker $3 PER TEAM 360 BO2 THROW BACK SATURDAY 4v4 1ND SND 1pm EST - PAYPAL in bio & Send me Team Name and GTs	http://twitter.com/_GamerTourneys_/status/444686301166850049
PayPal_General	NEUTRAL	N	N	neutral	RT @_VizioNs_: hosting 2v2 1nd $5 entry @ me for paypal @ShawnAbner @QuickestRT @TwonkyRTs @GamerRT_ @SmitingFatty	http://twitter.com/_GamerTourneys_/status/447104087138775041
PayPal_General	POSITIVE	N	N	neutral	RT @MLG_Respect: Selling GB credits hmu paypal only $$ cheap @ or dm RTs r appreciated	http://twitter.com/_GamingRTs/status/449018714264834048
Google_Wallet	POSITIVE				RT @PekkaPuhakka: #Google #Wallet just got more convenient â€” it now #tracks your #online #orders http://t.co/o1ei3ob8xp	http://twitter.com/_Gautier_S/status/443996357800783872
PayPal_General	NEUTRAL	N	N	neutral	@heyisis @Fullscreen_BR Paypal via DM	http://twitter.com/_gaybol/status/447085749268385792
PayPal_General	POSITIVE	N	N	neutral	@NIKERSVPSERVICE @kennyboomboom_ Boy is interested and he's PayPal ready. Any pics that you can send thru?	http://twitter.com/_GDaniel_/status/438298027292651520
PayPal_General	NEUTRAL	N	N	neutral	RT @WiscoKicks: PAYPAL SCAMMER: ships to himself 662.469.3498/harrisdouglas6@gmail.com / Sends invoice from: shonthechamp@yahoo.com        â€_	http://twitter.com/_GDaniel_/status/443844647844999168
PayPal_General	NEUTRAL	N	N	neutral	"RT @Mairjunc23: Please RT! Size 12 DS KD 6 ""Floral"" $250 shipped PayPal gift!! http://t.co/uifUKUFwo4"	http://twitter.com/_GDaniel_/status/447882641988399104
PayPal_General	NEUTRAL	N	N	neutral	RT @AstroBoySwagg: @IcySoleOnline RT PLEASE. Jordan Future Glow size 13 DS & 100% Authentic. if you need these speak up. Be PayPal ready htâ€_	http://twitter.com/_GDaniel_/status/448181108245798912
PayPal_General	NEUTRAL	N	N	neutral	Mum has almost bought the season 1-9 boxset of Grey's Anatomy _Ÿ˜_ C'mon Pam... Just type in your paypal password and we're good to go _Ÿ™Œ	http://twitter.com/_geekandproud/status/431536690134810624
PayPal_General	NEUTRAL	N	Y	neutral	I really wish people would send me payment as a gift ;A; especially when sending me dollars- I lose a lot of money with the paypal fee	http://twitter.com/_GellyFish_/status/434840673720627200
